source_file,source_sheet,source_row,report_period_start,report_period_end,business_date,arrivals,departures,stayovers,projected_walk_ins,projected_cxl_no_show_rate,rooms_sold,total_comp_rooms,out_of_order_rooms,occupancy_rate_reported,room_revenue_net,adr_reported,revpar_reported,transient_rooms,group_rooms_picked_up,group_rooms_not_picked_up,group_room_revenue_net,group_adr_reported,group_non_gtd_arrivals,group_gtd_arrivals,group_comp_rooms,total_group_guests_in_house
ReservationForecast2023.xls,ReservationForecast,276,2023-01-01,2023-12-31,2023-09-24,28,54,5,0,0.0,33,0,2,0.57,3987.81,120.8427,68.7553,33,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,277,2023-01-01,2023-12-31,2023-09-25,33,25,8,0,0.0,41,0,3,0.72,4850.72,118.3102,85.1003,41,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,278,2023-01-01,2023-12-31,2023-09-26,26,19,22,0,0.0,48,0,2,0.83,5778.16,120.3783,99.6234,48,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,279,2023-01-01,2023-12-31,2023-09-27,27,24,24,0,0.0,51,0,2,0.88,6416.48,125.8133,110.6289,51,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,280,2023-01-01,2023-12-31,2023-09-28,37,30,21,0,0.0,58,0,1,0.98,9082.71,156.5984,153.9442,48,10,0,1919.16,191.916,0,10,0,23
ReservationForecast2023.xls,ReservationForecast,281,2023-01-01,2023-12-31,2023-09-29,44,42,16,0,0.0,60,0,0,1.0,11610.49,193.5081,193.5081,15,45,0,8491.91,188.7091,0,35,0,97
ReservationForecast2023.xls,ReservationForecast,282,2023-01-01,2023-12-31,2023-09-30,27,27,33,0,0.0,60,0,0,1.0,11430.31,190.5051,190.5051,26,34,0,6366.75,187.2573,0,7,0,69
ReservationForecast2023.xls,ReservationForecast,283,2023-01-01,2023-12-31,2023-10-01,47,52,8,0,0.0,55,0,5,1.0,8682.56,157.8647,157.8647,49,6,0,1179.05,196.5083,0,3,0,12
ReservationForecast2023.xls,ReservationForecast,284,2023-01-01,2023-12-31,2023-10-02,20,33,22,0,0.0,42,0,6,0.78,5981.07,142.4064,110.7605,41,1,0,198.0,198.0,0,0,0,2
ReservationForecast2023.xls,ReservationForecast,285,2023-01-01,2023-12-31,2023-10-03,21,18,24,0,0.0,45,0,3,0.79,5903.0,131.1777,103.5614,45,0,0,-39.6,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,286,2023-01-01,2023-12-31,2023-10-04,28,29,16,0,0.0,44,0,3,0.77,6263.85,142.3602,109.8921,44,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,287,2023-01-01,2023-12-31,2023-10-05,44,32,12,0,0.0,56,0,3,0.98,9565.73,170.8166,167.8198,31,25,0,4872.75,194.91,0,25,0,51
ReservationForecast2023.xls,ReservationForecast,288,2023-01-01,2023-12-31,2023-10-06,33,30,26,0,0.0,59,0,0,0.98,11789.08,199.8149,196.4846,9,50,0,10069.35,201.387,0,26,0,110
ReservationForecast2023.xls,ReservationForecast,289,2023-01-01,2023-12-31,2023-10-07,50,49,10,0,0.0,60,0,0,1.0,9501.05,158.3508,158.3508,9,51,0,8016.7,157.1901,0,41,0,102
ReservationForecast2023.xls,ReservationForecast,290,2023-01-01,2023-12-31,2023-10-08,39,40,20,0,0.0,59,0,0,0.98,10666.16,180.7823,177.7693,22,37,0,7211.78,194.9129,0,19,0,73
ReservationForecast2023.xls,ReservationForecast,291,2023-01-01,2023-12-31,2023-10-09,42,57,2,0,0.0,44,0,1,0.75,5661.84,128.6781,95.9633,35,9,0,1444.5,160.5,0,9,0,17
ReservationForecast2023.xls,ReservationForecast,292,2023-01-01,2023-12-31,2023-10-10,29,30,14,0,0.0,43,0,3,0.75,5713.86,132.8804,100.2431,43,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,293,2023-01-01,2023-12-31,2023-10-11,32,25,18,0,0.0,50,0,2,0.86,6907.51,138.1502,119.095,50,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,294,2023-01-01,2023-12-31,2023-10-12,42,32,18,0,0.0,60,0,0,1.0,9642.67,160.7111,160.7111,40,20,0,3898.5,194.925,0,20,0,39
ReservationForecast2023.xls,ReservationForecast,295,2023-01-01,2023-12-31,2023-10-13,36,36,24,0,0.0,59,1,0,0.98,11917.81,201.9967,198.6301,19,41,0,7873.3,192.0317,0,22,0,91
ReservationForecast2023.xls,ReservationForecast,296,2023-01-01,2023-12-31,2023-10-14,24,26,34,0,0.0,58,0,0,0.97,11768.33,202.9022,196.1388,17,41,0,8041.5,196.1341,0,16,0,91
ReservationForecast2023.xls,ReservationForecast,297,2023-01-01,2023-12-31,2023-10-15,32,45,13,0,0.0,45,0,2,0.78,7480.91,166.2424,128.9812,32,13,0,2693.25,207.173,0,1,0,21
ReservationForecast2023.xls,ReservationForecast,298,2023-01-01,2023-12-31,2023-10-16,38,37,8,0,0.0,46,0,10,0.92,6715.57,145.9906,134.3114,46,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,299,2023-01-01,2023-12-31,2023-10-17,30,29,17,0,0.0,47,0,10,0.94,6184.73,131.59,123.6946,47,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,300,2023-01-01,2023-12-31,2023-10-18,25,23,24,0,0.0,49,0,1,0.83,7393.72,150.8922,125.3172,49,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,301,2023-01-01,2023-12-31,2023-10-19,51,41,8,0,0.0,59,0,0,0.98,9917.64,168.0955,165.294,32,27,0,4994.4,184.9777,0,27,0,42
ReservationForecast2023.xls,ReservationForecast,302,2023-01-01,2023-12-31,2023-10-20,44,43,16,0,0.0,60,0,0,1.0,11118.97,185.3161,185.3161,26,34,0,6670.65,196.1955,0,23,0,65
ReservationForecast2023.xls,ReservationForecast,303,2023-01-01,2023-12-31,2023-10-21,38,38,22,0,0.0,60,0,0,1.0,10763.0,179.3833,179.3833,27,33,0,6434.1,194.9727,0,17,0,61
ReservationForecast2023.xls,ReservationForecast,304,2023-01-01,2023-12-31,2023-10-22,41,46,14,0,0.0,55,0,1,0.93,9446.01,171.7456,160.1018,28,27,0,5223.39,193.4588,0,16,0,48
ReservationForecast2023.xls,ReservationForecast,305,2023-01-01,2023-12-31,2023-10-23,19,37,18,0,0.0,37,0,3,0.65,5645.76,152.5881,99.0484,29,8,0,1742.25,217.7812,0,0,0,13
ReservationForecast2023.xls,ReservationForecast,306,2023-01-01,2023-12-31,2023-10-24,22,19,18,0,0.0,40,0,2,0.69,5529.8,138.245,95.3413,34,6,0,1161.75,193.625,0,0,0,9
ReservationForecast2023.xls,ReservationForecast,307,2023-01-01,2023-12-31,2023-10-25,19,30,11,0,0.0,30,0,3,0.53,3983.3,132.7766,69.8824,26,4,0,710.85,177.7125,0,1,0,7
ReservationForecast2023.xls,ReservationForecast,308,2023-01-01,2023-12-31,2023-10-26,31,16,13,0,0.0,44,0,1,0.75,6778.72,154.0618,114.8935,32,12,0,2250.38,187.5316,0,10,0,27
ReservationForecast2023.xls,ReservationForecast,309,2023-01-01,2023-12-31,2023-10-27,42,26,18,0,0.0,60,0,0,1.0,10283.54,171.3923,171.3923,32,28,0,5375.41,191.9789,0,16,0,58
ReservationForecast2023.xls,ReservationForecast,310,2023-01-01,2023-12-31,2023-10-28,32,32,28,0,0.0,60,0,0,1.0,10387.98,173.133,173.133,37,23,0,4427.36,192.4939,0,10,0,45
ReservationForecast2023.xls,ReservationForecast,311,2023-01-01,2023-12-31,2023-10-29,27,54,6,0,0.0,32,1,5,0.58,4231.07,132.2209,76.9285,33,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,312,2023-01-01,2023-12-31,2023-10-30,12,26,7,0,0.0,19,0,2,0.33,2045.72,107.6694,35.271,19,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,313,2023-01-01,2023-12-31,2023-10-31,11,11,8,0,0.0,19,0,2,0.33,2117.71,111.4584,36.5122,19,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,314,2023-01-01,2023-12-31,2023-11-01,15,7,12,0,0.0,27,0,2,0.47,3276.72,121.36,56.4951,27,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,315,2023-01-01,2023-12-31,2023-11-02,35,15,12,0,0.0,47,0,1,0.8,7302.45,155.3712,123.7703,40,7,0,1349.25,192.75,0,7,0,14
ReservationForecast2023.xls,ReservationForecast,316,2023-01-01,2023-12-31,2023-11-03,46,33,14,0,0.0,60,0,0,1.0,9845.21,164.0868,164.0868,49,11,0,2109.75,191.7954,0,4,0,21
ReservationForecast2023.xls,ReservationForecast,317,2023-01-01,2023-12-31,2023-11-04,48,48,12,0,0.0,60,0,0,1.0,10289.44,171.4906,171.4906,51,9,0,1813.9,201.5444,0,9,0,13
ReservationForecast2023.xls,ReservationForecast,318,2023-01-01,2023-12-31,2023-11-05,18,57,3,0,0.0,21,0,12,0.44,3191.76,151.9885,66.495,21,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,319,2023-01-01,2023-12-31,2023-11-06,39,16,5,0,0.0,44,0,5,0.8,5292.7,120.2886,96.2309,38,6,0,690.0,115.0,0,6,0,6
ReservationForecast2023.xls,ReservationForecast,320,2023-01-01,2023-12-31,2023-11-07,22,10,34,0,0.0,56,0,1,0.95,6853.5,122.3839,116.161,44,12,0,1380.0,115.0,0,7,0,12
ReservationForecast2023.xls,ReservationForecast,321,2023-01-01,2023-12-31,2023-11-08,28,27,29,0,0.0,57,0,1,0.97,7376.55,129.4131,125.0262,57,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,322,2023-01-01,2023-12-31,2023-11-09,34,31,26,0,0.0,60,0,0,1.0,8702.6,145.0433,145.0433,54,6,0,1024.75,170.7916,0,6,0,11
ReservationForecast2023.xls,ReservationForecast,323,2023-01-01,2023-12-31,2023-11-10,37,38,22,0,0.0,59,0,0,0.98,10307.51,174.7035,171.7918,40,19,0,3524.9,185.521,0,14,0,41
ReservationForecast2023.xls,ReservationForecast,324,2023-01-01,2023-12-31,2023-11-11,40,39,20,0,0.0,60,0,0,1.0,10680.73,178.0121,178.0121,33,27,0,5065.0,187.5925,0,15,0,59
ReservationForecast2023.xls,ReservationForecast,325,2023-01-01,2023-12-31,2023-11-12,20,49,11,0,0.0,31,0,0,0.52,4407.28,142.1703,73.4546,25,6,0,999.25,166.5416,0,1,0,16
ReservationForecast2023.xls,ReservationForecast,326,2023-01-01,2023-12-31,2023-11-13,13,25,6,0,0.0,19,0,3,0.33,2426.88,127.7305,42.5768,19,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,327,2023-01-01,2023-12-31,2023-11-14,16,10,9,0,0.0,25,0,1,0.42,2665.65,106.626,45.1805,25,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,328,2023-01-01,2023-12-31,2023-11-15,13,15,10,0,0.0,23,0,3,0.4,2595.17,112.8334,45.5292,23,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,329,2023-01-01,2023-12-31,2023-11-16,23,18,5,0,0.0,28,0,2,0.48,3532.25,126.1517,60.9008,22,6,0,757.71,126.285,0,6,0,10
ReservationForecast2023.xls,ReservationForecast,330,2023-01-01,2023-12-31,2023-11-17,45,13,15,0,0.0,60,0,0,1.0,8792.21,146.5368,146.5368,47,13,0,1842.79,141.753,0,7,0,24
ReservationForecast2023.xls,ReservationForecast,331,2023-01-01,2023-12-31,2023-11-18,29,31,29,0,0.0,58,0,0,0.97,8738.73,150.6677,145.6455,49,9,0,1320.75,146.75,0,0,0,17
ReservationForecast2023.xls,ReservationForecast,332,2023-01-01,2023-12-31,2023-11-19,14,54,4,0,0.0,18,0,14,0.39,2250.06,125.0033,48.9143,17,1,0,112.5,112.5,0,0,0,2
ReservationForecast2023.xls,ReservationForecast,333,2023-01-01,2023-12-31,2023-11-20,14,7,11,0,0.0,25,0,3,0.44,2990.2,119.608,52.4596,25,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,334,2023-01-01,2023-12-31,2023-11-21,19,16,9,0,0.0,28,0,3,0.49,2877.24,102.7585,50.4778,28,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,335,2023-01-01,2023-12-31,2023-11-22,36,21,7,0,0.0,43,0,1,0.73,5221.52,121.4306,88.5003,43,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,336,2023-01-01,2023-12-31,2023-11-23,35,18,25,0,0.0,60,0,0,1.0,7414.74,123.579,123.579,60,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,337,2023-01-01,2023-12-31,2023-11-24,32,33,27,0,0.0,58,1,0,0.97,8097.93,139.6194,134.9655,59,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,338,2023-01-01,2023-12-31,2023-11-25,35,36,23,0,0.0,58,0,0,0.97,7179.83,123.7901,119.6638,58,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,339,2023-01-01,2023-12-31,2023-11-26,12,51,7,0,0.0,19,0,5,0.35,2183.06,114.8978,39.692,19,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,340,2023-01-01,2023-12-31,2023-11-27,18,15,4,0,0.0,22,0,2,0.38,2505.52,113.8872,43.1986,22,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,341,2023-01-01,2023-12-31,2023-11-28,14,13,9,0,0.0,23,0,2,0.4,2351.03,102.2186,40.535,23,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,342,2023-01-01,2023-12-31,2023-11-29,17,17,6,0,0.0,23,0,1,0.39,2641.07,114.8291,44.7638,23,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,343,2023-01-01,2023-12-31,2023-11-30,15,18,5,0,0.0,19,1,1,0.32,2112.03,111.1594,35.7971,18,2,0,246.0,123.0,0,2,0,6
ReservationForecast2023.xls,ReservationForecast,344,2023-01-01,2023-12-31,2023-12-01,48,12,8,0,0.0,55,1,1,0.93,7759.38,141.0796,131.5149,41,15,0,2221.4,148.0933,0,13,0,34
