source_file,source_sheet,source_row,report_period_start,report_period_end,property_total_rooms,business_date,occupancy_rate_reported,rooms_sold,transient_rooms,group_rooms,day_use_rooms,comp_rooms,out_of_order_rooms,on_market_rooms,room_revenue_gross,adr_gross,revpar_gross,room_revenue_net,adr_net,revpar_net
Block 3  July 3 to October 2 2024.xls,RoomSales,247,2024-07-03,2024-10-02,60,2024-07-21,0.6833,41,35,6,0,0,9,51,5866.21,143.0783,115.0237,5250.82,128.0688,102.9573
Block 3  July 3 to October 2 2024.xls,RoomSales,260,2024-07-03,2024-10-02,60,2024-07-22,0.75,45,45,0,0,0,1,59,5560.01,123.5558,94.2375,5560.01,123.5558,94.2375
Block 3  July 3 to October 2 2024.xls,RoomSales,273,2024-07-03,2024-10-02,60,2024-07-23,0.8667,52,52,0,1,0,4,56,6697.82,128.8042,119.6039,6697.82,128.8042,119.6039
Block 3  July 3 to October 2 2024.xls,RoomSales,286,2024-07-03,2024-10-02,60,2024-07-24,0.95,57,57,0,0,0,2,58,7960.74,139.6621,137.2541,7960.74,139.6621,137.2541
Block 3  July 3 to October 2 2024.xls,RoomSales,299,2024-07-03,2024-10-02,60,2024-07-25,0.9667,58,57,1,0,0,1,59,7890.92,136.0503,133.7444,7503.74,129.3748,127.182
Block 3  July 3 to October 2 2024.xls,RoomSales,312,2024-07-03,2024-10-02,60,2024-07-26,1.0,60,44,16,1,0,1,59,11493.56,191.5593,194.8061,11321.01,188.6835,191.8815
Block 3  July 3 to October 2 2024.xls,RoomSales,325,2024-07-03,2024-10-02,60,2024-07-27,1.0,60,41,19,0,0,0,60,12726.8,212.1133,212.1133,12359.3,205.9883,205.9883
Block 3  July 3 to October 2 2024.xls,RoomSales,338,2024-07-03,2024-10-02,60,2024-07-28,0.4667,28,27,1,0,0,25,35,4232.8,151.1714,120.9371,4232.8,151.1714,120.9371
Block 3  July 3 to October 2 2024.xls,RoomSales,351,2024-07-03,2024-10-02,60,2024-07-29,0.3667,22,21,1,0,0,22,38,2988.5,135.8409,78.6447,2638.07,119.9123,69.4229
Block 3  July 3 to October 2 2024.xls,RoomSales,364,2024-07-03,2024-10-02,60,2024-07-30,0.45,27,26,1,0,0,2,58,3304.63,122.3937,56.9764,3304.63,122.3937,56.9764
Block 3  July 3 to October 2 2024.xls,RoomSales,377,2024-07-03,2024-10-02,60,2024-07-31,0.6667,40,39,1,0,0,4,56,5075.58,126.8895,90.6354,4964.13,124.1033,88.6452
Block 3  July 3 to October 2 2024.xls,RoomSales,390,2024-07-03,2024-10-02,60,2024-08-01,0.55,33,30,3,0,0,4,56,4530.5,137.2879,80.9018,4530.5,137.2879,80.9018
Block 3  July 3 to October 2 2024.xls,RoomSales,403,2024-07-03,2024-10-02,60,2024-08-02,1.0,60,34,26,0,0,0,60,11478.61,191.3102,191.3102,11478.61,191.3102,191.3102
Block 3  July 3 to October 2 2024.xls,RoomSales,416,2024-07-03,2024-10-02,60,2024-08-03,1.0,60,18,42,0,0,0,60,12486.36,208.106,208.106,12486.36,208.106,208.106
Block 3  July 3 to October 2 2024.xls,RoomSales,429,2024-07-03,2024-10-02,60,2024-08-04,0.3667,22,21,1,0,0,29,31,2613.03,118.7741,84.2913,2613.03,118.7741,84.2913
Block 3  July 3 to October 2 2024.xls,RoomSales,442,2024-07-03,2024-10-02,60,2024-08-05,0.4,24,24,0,0,0,19,41,2969.45,123.7271,72.4256,2874.0,119.75,70.0976
Block 3  July 3 to October 2 2024.xls,RoomSales,455,2024-07-03,2024-10-02,60,2024-08-06,0.5,30,30,0,0,0,10,50,3472.31,115.7437,69.4462,3472.31,115.7437,69.4462
Block 3  July 3 to October 2 2024.xls,RoomSales,468,2024-07-03,2024-10-02,60,2024-08-07,0.6167,37,37,0,1,0,7,53,4763.37,128.7397,89.8749,4763.37,128.7397,89.8749
Block 3  July 3 to October 2 2024.xls,RoomSales,481,2024-07-03,2024-10-02,60,2024-08-08,0.6833,41,41,0,0,0,7,53,4845.3,118.178,91.4208,4684.65,114.2598,88.3896
Block 3  July 3 to October 2 2024.xls,RoomSales,494,2024-07-03,2024-10-02,60,2024-08-09,0.9167,55,52,3,0,1,1,59,9352.34,170.0425,158.5142,9352.34,170.0425,158.5142
Block 3  July 3 to October 2 2024.xls,RoomSales,507,2024-07-03,2024-10-02,60,2024-08-10,0.9833,59,51,8,1,0,0,60,10545.38,178.7353,175.7563,10545.38,178.7353,175.7563
Block 3  July 3 to October 2 2024.xls,RoomSales,520,2024-07-03,2024-10-02,60,2024-08-11,0.4333,26,25,1,0,0,21,39,3350.16,128.8523,85.9015,3350.16,128.8523,85.9015
Block 3  July 3 to October 2 2024.xls,RoomSales,533,2024-07-03,2024-10-02,60,2024-08-12,0.5167,31,30,1,1,0,11,49,4417.64,142.5045,90.1559,4251.04,137.1303,86.7559
Block 3  July 3 to October 2 2024.xls,RoomSales,546,2024-07-03,2024-10-02,60,2024-08-13,0.8667,52,52,0,0,0,6,54,7087.3,136.2942,131.2463,7087.3,136.2942,131.2463
Block 3  July 3 to October 2 2024.xls,RoomSales,559,2024-07-03,2024-10-02,60,2024-08-14,0.6,36,34,2,0,0,9,51,5103.85,141.7736,100.0755,5103.85,141.7736,100.0755
Block 3  July 3 to October 2 2024.xls,RoomSales,572,2024-07-03,2024-10-02,60,2024-08-15,0.8333,50,41,9,0,0,5,55,7106.92,142.1384,129.2167,7106.92,142.1384,129.2167
Block 3  July 3 to October 2 2024.xls,RoomSales,585,2024-07-03,2024-10-02,60,2024-08-16,1.0,60,32,28,0,0,0,60,11771.65,196.1942,196.1942,11624.98,193.7497,193.7497
Block 3  July 3 to October 2 2024.xls,RoomSales,598,2024-07-03,2024-10-02,60,2024-08-17,1.0,60,23,37,0,0,0,60,12389.44,206.4907,206.4907,12389.44,206.4907,206.4907
Block 3  July 3 to October 2 2024.xls,RoomSales,611,2024-07-03,2024-10-02,60,2024-08-18,0.4167,25,24,1,0,0,25,35,3058.04,122.3216,87.3726,3058.04,122.3216,87.3726
Block 3  July 3 to October 2 2024.xls,RoomSales,624,2024-07-03,2024-10-02,60,2024-08-19,0.55,33,33,0,0,0,6,54,3870.82,117.2976,71.6819,3870.82,117.2976,71.6819
Block 3  July 3 to October 2 2024.xls,RoomSales,637,2024-07-03,2024-10-02,60,2024-08-20,0.45,27,27,0,0,0,9,51,3728.31,138.0856,73.1041,3728.31,138.0856,73.1041
Block 3  July 3 to October 2 2024.xls,RoomSales,650,2024-07-03,2024-10-02,60,2024-08-21,0.6333,38,35,3,0,0,7,53,4789.9,126.05,90.3755,4435.3,116.7184,83.6849
Block 3  July 3 to October 2 2024.xls,RoomSales,663,2024-07-03,2024-10-02,60,2024-08-22,0.75,45,33,12,0,0,5,55,6555.7,145.6822,119.1945,6410.7,142.46,116.5582
Block 3  July 3 to October 2 2024.xls,RoomSales,676,2024-07-03,2024-10-02,60,2024-08-23,1.0,60,13,47,1,0,0,60,12413.59,206.8932,206.8932,12413.59,206.8932,206.8932
Block 3  July 3 to October 2 2024.xls,RoomSales,689,2024-07-03,2024-10-02,60,2024-08-24,1.0,60,17,43,0,0,0,60,13047.39,217.4565,217.4565,12895.58,214.9263,214.9263
Block 3  July 3 to October 2 2024.xls,RoomSales,702,2024-07-03,2024-10-02,60,2024-08-25,0.7,42,42,0,0,0,7,53,5235.66,124.6586,98.786,5235.66,124.6586,98.786
Block 3  July 3 to October 2 2024.xls,RoomSales,715,2024-07-03,2024-10-02,60,2024-08-26,0.8667,52,52,0,0,0,3,57,6800.92,130.7869,119.3144,6800.92,130.7869,119.3144
Block 3  July 3 to October 2 2024.xls,RoomSales,728,2024-07-03,2024-10-02,60,2024-08-27,0.95,57,57,0,0,0,2,58,7041.13,123.5286,121.3988,7041.13,123.5286,121.3988
Block 3  July 3 to October 2 2024.xls,RoomSales,741,2024-07-03,2024-10-02,60,2024-08-28,1.0,60,60,0,0,0,0,60,8598.78,143.313,143.313,8498.02,141.6337,141.6337
Block 3  July 3 to October 2 2024.xls,RoomSales,754,2024-07-03,2024-10-02,60,2024-08-29,0.9833,59,58,1,0,0,0,60,9671.85,163.9297,161.1975,9487.4,160.8034,158.1233
Block 3  July 3 to October 2 2024.xls,RoomSales,767,2024-07-03,2024-10-02,60,2024-08-30,0.8167,49,37,12,0,0,0,60,9317.14,190.1457,155.2857,8698.2,177.5143,144.97
Block 3  July 3 to October 2 2024.xls,RoomSales,780,2024-07-03,2024-10-02,60,2024-08-31,,66,44,22,6,0,0,60,12725.44,192.8097,212.0907,12725.44,192.8097,212.0907
Block 3  July 3 to October 2 2024.xls,RoomSales,793,2024-07-03,2024-10-02,60,2024-09-01,1.0,60,51,9,0,0,0,60,9886.63,164.7772,164.7772,9886.63,164.7772,164.7772
Block 3  July 3 to October 2 2024.xls,RoomSales,806,2024-07-03,2024-10-02,60,2024-09-02,0.6333,38,38,0,0,0,12,48,4727.72,124.4137,98.4942,4727.72,124.4137,98.4942
Block 3  July 3 to October 2 2024.xls,RoomSales,819,2024-07-03,2024-10-02,60,2024-09-03,0.55,33,33,0,0,0,6,54,4182.93,126.7555,77.4617,4182.93,126.7555,77.4617
Block 3  July 3 to October 2 2024.xls,RoomSales,832,2024-07-03,2024-10-02,60,2024-09-04,0.5167,31,31,0,0,0,1,59,3871.91,124.9003,65.6256,3846.91,124.0939,65.2019
Block 3  July 3 to October 2 2024.xls,RoomSales,845,2024-07-03,2024-10-02,60,2024-09-05,0.6,36,29,7,0,0,1,59,5214.56,144.8489,88.3824,5214.56,144.8489,88.3824
Block 3  July 3 to October 2 2024.xls,RoomSales,858,2024-07-03,2024-10-02,60,2024-09-06,0.95,57,21,36,0,0,0,60,11091.03,194.5795,184.8505,11091.03,194.5795,184.8505
Block 3  July 3 to October 2 2024.xls,RoomSales,871,2024-07-03,2024-10-02,60,2024-09-07,0.9833,59,14,45,0,0,0,60,11876.88,201.3031,197.948,11652.48,197.4997,194.208
Block 3  July 3 to October 2 2024.xls,RoomSales,884,2024-07-03,2024-10-02,60,2024-09-08,0.4,24,24,0,0,0,7,53,2772.75,115.5312,52.316,2564.25,106.8438,48.3821
Block 3  July 3 to October 2 2024.xls,RoomSales,897,2024-07-03,2024-10-02,60,2024-09-09,0.4833,29,29,0,0,0,7,53,3857.73,133.0252,72.7874,3857.73,133.0252,72.7874
Block 3  July 3 to October 2 2024.xls,RoomSales,910,2024-07-03,2024-10-02,60,2024-09-10,0.4167,25,25,0,0,0,1,59,3701.11,148.0444,62.7307,3701.11,148.0444,62.7307
Block 3  July 3 to October 2 2024.xls,RoomSales,923,2024-07-03,2024-10-02,60,2024-09-11,0.3667,22,22,0,0,0,1,59,2896.95,131.6795,49.1008,2896.95,131.6795,49.1008
Block 3  July 3 to October 2 2024.xls,RoomSales,936,2024-07-03,2024-10-02,60,2024-09-12,0.65,39,33,6,0,0,0,60,5778.95,148.1782,96.3158,5778.95,148.1782,96.3158
Block 3  July 3 to October 2 2024.xls,RoomSales,949,2024-07-03,2024-10-02,60,2024-09-13,0.9833,59,19,40,0,1,0,60,11871.46,201.2112,197.8577,11871.46,201.2112,197.8577
Block 3  July 3 to October 2 2024.xls,RoomSales,962,2024-07-03,2024-10-02,60,2024-09-14,1.0,60,20,40,0,0,0,60,11395.92,189.932,189.932,11395.92,189.932,189.932
Block 3  July 3 to October 2 2024.xls,RoomSales,975,2024-07-03,2024-10-02,60,2024-09-15,0.4833,29,26,3,0,0,11,49,3055.51,105.3624,62.3573,3055.51,105.3624,62.3573
Block 3  July 3 to October 2 2024.xls,RoomSales,988,2024-07-03,2024-10-02,60,2024-09-16,0.6667,40,40,0,0,1,11,49,4692.01,117.3003,95.7553,4692.01,117.3003,95.7553
Block 3  July 3 to October 2 2024.xls,RoomSales,1001,2024-07-03,2024-10-02,60,2024-09-17,0.8167,49,49,0,0,2,1,59,6106.33,124.619,103.4971,6106.33,124.619,103.4971
Block 3  July 3 to October 2 2024.xls,RoomSales,1014,2024-07-03,2024-10-02,60,2024-09-18,0.8333,50,48,2,0,2,4,56,6708.29,134.1658,119.7909,6708.29,134.1658,119.7909
Block 3  July 3 to October 2 2024.xls,RoomSales,1027,2024-07-03,2024-10-02,60,2024-09-19,0.9,54,29,25,0,2,0,60,9093.88,168.4052,151.5647,8954.96,165.8326,149.2493
Block 3  July 3 to October 2 2024.xls,RoomSales,1040,2024-07-03,2024-10-02,60,2024-09-20,0.9833,59,1,58,0,1,0,60,11951.03,202.5598,199.1838,11951.03,202.5598,199.1838
Block 3  July 3 to October 2 2024.xls,RoomSales,1053,2024-07-03,2024-10-02,60,2024-09-21,0.9833,59,14,45,0,1,0,60,12333.84,209.0481,205.564,12333.84,209.0481,205.564
Block 3  July 3 to October 2 2024.xls,RoomSales,1066,2024-07-03,2024-10-02,60,2024-09-22,0.6,36,35,1,0,1,7,53,4553.18,126.4772,85.9091,4553.18,126.4772,85.9091
Block 3  July 3 to October 2 2024.xls,RoomSales,1079,2024-07-03,2024-10-02,60,2024-09-23,0.7,42,42,0,0,1,0,60,4955.71,117.9931,82.5952,4782.01,113.8574,79.7002
Block 3  July 3 to October 2 2024.xls,RoomSales,1092,2024-07-03,2024-10-02,60,2024-09-24,0.9167,55,55,0,0,2,1,59,7109.92,129.2713,120.5071,7109.92,129.2713,120.5071
Block 3  July 3 to October 2 2024.xls,RoomSales,1105,2024-07-03,2024-10-02,60,2024-09-25,0.9333,56,56,0,0,2,0,60,7203.09,128.6266,120.0515,7203.09,128.6266,120.0515
Block 3  July 3 to October 2 2024.xls,RoomSales,1118,2024-07-03,2024-10-02,60,2024-09-26,0.9333,56,38,18,0,2,1,59,8791.28,156.9871,149.0047,8791.28,156.9871,149.0047
Block 3  July 3 to October 2 2024.xls,RoomSales,1131,2024-07-03,2024-10-02,60,2024-09-27,0.9833,59,15,44,0,1,0,60,11898.94,201.6769,198.3157,11898.94,201.6769,198.3157
Block 3  July 3 to October 2 2024.xls,RoomSales,1144,2024-07-03,2024-10-02,60,2024-09-28,0.95,57,18,39,0,1,0,60,11468.06,201.194,191.1343,11468.06,201.194,191.1343
Block 3  July 3 to October 2 2024.xls,RoomSales,1157,2024-07-03,2024-10-02,60,2024-09-29,0.6333,38,38,0,1,0,16,44,4512.9,118.7605,102.5659,4171.41,109.7739,94.8048
Block 3  July 3 to October 2 2024.xls,RoomSales,1170,2024-07-03,2024-10-02,60,2024-09-30,0.5,30,30,0,0,0,11,49,3730.47,124.349,76.132,3537.47,117.9157,72.1933
Block 3  July 3 to October 2 2024.xls,RoomSales,1183,2024-07-03,2024-10-02,60,2024-10-01,0.2333,14,14,0,0,0,12,48,2245.59,160.3993,46.7831,2245.59,160.3993,46.7831
Block 3  July 3 to October 2 2024.xls,RoomSales,1196,2024-07-03,2024-10-02,60,2024-10-02,0.1833,11,10,1,0,0,7,53,1744.7,158.6091,32.9189,1744.7,158.6091,32.9189
Block 4  October 3 to December 31 2024.xls,RoomSales,11,2024-10-03,2024-12-31,60,2024-10-03,0.65,39,23,16,0,0,1,59,7751.57,198.7582,131.3825,7751.57,198.7582,131.3825
Block 4  October 3 to December 31 2024.xls,RoomSales,24,2024-10-03,2024-12-31,60,2024-10-04,1.0,60,24,36,0,0,0,60,12618.9,210.315,210.315,12618.9,210.315,210.315
Block 4  October 3 to December 31 2024.xls,RoomSales,37,2024-10-03,2024-12-31,60,2024-10-05,0.9667,58,27,31,0,0,0,60,11692.02,201.5866,194.867,11494.02,198.1728,191.567
Block 4  October 3 to December 31 2024.xls,RoomSales,50,2024-10-03,2024-12-31,60,2024-10-06,0.4167,25,25,0,1,0,17,43,3351.75,134.07,77.9477,3351.75,134.07,77.9477
Block 4  October 3 to December 31 2024.xls,RoomSales,63,2024-10-03,2024-12-31,60,2024-10-07,0.3667,22,22,0,1,0,11,49,2684.02,122.0009,54.7759,2684.02,122.0009,54.7759
Block 4  October 3 to December 31 2024.xls,RoomSales,76,2024-10-03,2024-12-31,60,2024-10-08,0.5,30,30,0,0,0,11,49,3226.36,107.5453,65.8441,2979.76,99.3253,60.8114
Block 4  October 3 to December 31 2024.xls,RoomSales,89,2024-10-03,2024-12-31,60,2024-10-09,0.6333,38,29,9,0,0,7,53,5538.3,145.7447,104.4962,5538.3,145.7447,104.4962
Block 4  October 3 to December 31 2024.xls,RoomSales,102,2024-10-03,2024-12-31,60,2024-10-10,0.9833,59,14,45,0,0,1,59,11855.45,200.9398,200.9398,11855.45,200.9398,200.9398
Block 4  October 3 to December 31 2024.xls,RoomSales,115,2024-10-03,2024-12-31,60,2024-10-11,1.0,60,17,43,0,0,0,60,12117.88,201.9647,201.9647,12117.88,201.9647,201.9647
Block 4  October 3 to December 31 2024.xls,RoomSales,128,2024-10-03,2024-12-31,60,2024-10-12,1.0,60,11,49,0,0,0,60,12174.88,202.9147,202.9147,12174.88,202.9147,202.9147
Block 4  October 3 to December 31 2024.xls,RoomSales,141,2024-10-03,2024-12-31,60,2024-10-13,1.0,60,17,43,0,0,0,60,11818.93,196.9822,196.9822,11818.93,196.9822,196.9822
Block 4  October 3 to December 31 2024.xls,RoomSales,154,2024-10-03,2024-12-31,60,2024-10-14,0.3,18,17,1,0,0,19,41,2770.7,153.9278,67.578,2326.82,129.2678,56.7517
Block 4  October 3 to December 31 2024.xls,RoomSales,167,2024-10-03,2024-12-31,60,2024-10-15,0.4,24,24,0,1,1,6,54,3661.29,152.5538,67.8017,3648.34,152.0142,67.5619
Block 4  October 3 to December 31 2024.xls,RoomSales,180,2024-10-03,2024-12-31,60,2024-10-16,0.5667,34,34,0,0,0,9,51,4866.55,143.1338,95.4225,4642.15,136.5338,91.0225
Block 4  October 3 to December 31 2024.xls,RoomSales,193,2024-10-03,2024-12-31,60,2024-10-17,0.85,51,41,10,0,0,8,52,7720.17,151.3759,148.4648,7534.02,147.7259,144.885
Block 4  October 3 to December 31 2024.xls,RoomSales,206,2024-10-03,2024-12-31,60,2024-10-18,1.0,60,12,48,0,0,0,60,12208.19,203.4698,203.4698,11758.19,195.9698,195.9698
Block 4  October 3 to December 31 2024.xls,RoomSales,219,2024-10-03,2024-12-31,60,2024-10-19,1.0,60,19,41,0,0,0,60,12230.11,203.8352,203.8352,12230.11,203.8352,203.8352
Block 4  October 3 to December 31 2024.xls,RoomSales,232,2024-10-03,2024-12-31,60,2024-10-20,0.7333,44,38,6,0,0,14,46,6123.89,139.1793,133.128,5925.89,134.6793,128.8237
Block 4  October 3 to December 31 2024.xls,RoomSales,245,2024-10-03,2024-12-31,60,2024-10-21,0.5167,31,31,0,0,0,18,42,3060.17,98.7152,72.8612,2968.92,95.7716,70.6886
Block 4  October 3 to December 31 2024.xls,RoomSales,258,2024-10-03,2024-12-31,60,2024-10-22,0.6167,37,37,0,0,0,3,57,4066.2,109.8973,71.3368,3951.03,106.7846,69.3163
Block 4  October 3 to December 31 2024.xls,RoomSales,271,2024-10-03,2024-12-31,60,2024-10-23,0.85,51,30,21,0,0,2,58,7997.13,156.8065,137.8816,7997.13,156.8065,137.8816
Block 4  October 3 to December 31 2024.xls,RoomSales,284,2024-10-03,2024-12-31,60,2024-10-24,0.9667,58,22,36,0,1,0,60,11308.94,194.9817,188.4823,10813.9,186.4466,180.2317
Block 4  October 3 to December 31 2024.xls,RoomSales,297,2024-10-03,2024-12-31,60,2024-10-25,0.9833,59,14,45,0,0,0,60,13641.07,231.2046,227.3512,13641.07,231.2046,227.3512
Block 4  October 3 to December 31 2024.xls,RoomSales,312,2024-10-03,2024-12-31,60,2024-10-26,0.9833,59,7,52,0,0,0,60,11932.72,202.2495,198.8787,11932.72,202.2495,198.8787
Block 4  October 3 to December 31 2024.xls,RoomSales,325,2024-10-03,2024-12-31,60,2024-10-27,0.9833,59,30,29,0,0,0,60,11509.89,195.0829,191.8315,11301.39,191.549,188.3565
Block 4  October 3 to December 31 2024.xls,RoomSales,338,2024-10-03,2024-12-31,60,2024-10-28,0.35,21,21,0,0,0,10,50,4498.77,214.2271,89.9754,2893.77,137.7986,57.8754
Block 4  October 3 to December 31 2024.xls,RoomSales,351,2024-10-03,2024-12-31,60,2024-10-29,0.3833,23,23,0,0,0,8,52,3048.29,132.5343,58.621,2589.29,112.5778,49.794
Block 4  October 3 to December 31 2024.xls,RoomSales,364,2024-10-03,2024-12-31,60,2024-10-30,0.4333,26,26,0,0,0,13,47,3136.91,120.6504,66.7428,3136.91,120.6504,66.7428
Block 4  October 3 to December 31 2024.xls,RoomSales,377,2024-10-03,2024-12-31,60,2024-10-31,0.6667,40,23,17,0,0,9,51,7287.13,182.1782,142.8849,7287.13,182.1782,142.8849
Block 4  October 3 to December 31 2024.xls,RoomSales,390,2024-10-03,2024-12-31,60,2024-11-01,1.0,60,17,43,0,0,0,60,13093.52,218.2253,218.2253,13093.52,218.2253,218.2253
Block 4  October 3 to December 31 2024.xls,RoomSales,403,2024-10-03,2024-12-31,60,2024-11-02,1.0,60,18,42,0,0,0,60,12907.74,215.129,215.129,12907.74,215.129,215.129
Block 4  October 3 to December 31 2024.xls,RoomSales,416,2024-10-03,2024-12-31,60,2024-11-03,0.4333,26,24,2,0,0,28,32,3760.18,144.6223,117.5056,3760.18,144.6223,117.5056
Block 4  October 3 to December 31 2024.xls,RoomSales,429,2024-10-03,2024-12-31,60,2024-11-04,0.2667,16,16,0,0,3,27,33,1750.85,109.4281,53.0561,1750.85,109.4281,53.0561
Block 4  October 3 to December 31 2024.xls,RoomSales,442,2024-10-03,2024-12-31,60,2024-11-05,0.2667,16,16,0,1,3,6,54,1537.83,96.1144,28.4783,1537.83,96.1144,28.4783
Block 4  October 3 to December 31 2024.xls,RoomSales,455,2024-10-03,2024-12-31,60,2024-11-06,0.4833,29,29,0,0,2,10,50,3407.13,117.4872,68.1426,3407.13,117.4872,68.1426
Block 4  October 3 to December 31 2024.xls,RoomSales,468,2024-10-03,2024-12-31,60,2024-11-07,0.7833,47,44,3,1,2,4,56,6853.11,145.8109,122.377,6853.11,145.8109,122.377
Block 4  October 3 to December 31 2024.xls,RoomSales,481,2024-10-03,2024-12-31,60,2024-11-08,0.9833,59,50,9,0,0,0,60,11632.66,197.1637,193.8777,11395.06,193.1366,189.9177
Block 4  October 3 to December 31 2024.xls,RoomSales,494,2024-10-03,2024-12-31,60,2024-11-09,1.0,60,28,32,0,0,0,60,12303.42,205.057,205.057,12303.42,205.057,205.057
Block 4  October 3 to December 31 2024.xls,RoomSales,507,2024-10-03,2024-12-31,60,2024-11-10,1.0,60,27,33,0,0,0,60,11106.39,185.1065,185.1065,11106.39,185.1065,185.1065
Block 4  October 3 to December 31 2024.xls,RoomSales,520,2024-10-03,2024-12-31,60,2024-11-11,0.6333,38,29,9,0,0,20,40,5068.75,133.3882,126.7188,4312.75,113.4934,107.8187
Block 4  October 3 to December 31 2024.xls,RoomSales,533,2024-10-03,2024-12-31,60,2024-11-12,0.9,54,33,21,0,0,5,55,6488.0,120.1481,117.9636,6488.0,120.1481,117.9636
Block 4  October 3 to December 31 2024.xls,RoomSales,546,2024-10-03,2024-12-31,60,2024-11-13,0.6,36,33,3,0,0,6,54,4529.62,125.8228,83.8819,4346.02,120.7228,80.4819
Block 4  October 3 to December 31 2024.xls,RoomSales,559,2024-10-03,2024-12-31,60,2024-11-14,0.8833,53,30,23,0,0,4,56,8983.52,169.5004,160.42,8983.52,169.5004,160.42
Block 4  October 3 to December 31 2024.xls,RoomSales,572,2024-10-03,2024-12-31,60,2024-11-15,1.0,60,19,41,0,0,0,60,10105.05,168.4175,168.4175,9925.95,165.4325,165.4325
Block 4  October 3 to December 31 2024.xls,RoomSales,585,2024-10-03,2024-12-31,60,2024-11-16,1.0,60,38,22,0,0,0,60,9874.42,164.5737,164.5737,9874.42,164.5737,164.5737
Block 4  October 3 to December 31 2024.xls,RoomSales,598,2024-10-03,2024-12-31,60,2024-11-17,0.25,15,15,0,0,0,24,36,2242.57,149.5047,62.2936,2242.57,149.5047,62.2936
Block 4  October 3 to December 31 2024.xls,RoomSales,611,2024-10-03,2024-12-31,60,2024-11-18,0.2,12,12,0,0,0,17,43,1477.36,123.1133,34.3572,1477.36,123.1133,34.3572
Block 4  October 3 to December 31 2024.xls,RoomSales,624,2024-10-03,2024-12-31,60,2024-11-19,0.3833,23,23,0,0,0,8,52,3633.44,157.9757,69.8738,3424.94,148.9104,65.8642
Block 4  October 3 to December 31 2024.xls,RoomSales,637,2024-10-03,2024-12-31,60,2024-11-20,0.5667,34,34,0,0,0,9,51,4039.24,118.8012,79.2008,4039.24,118.8012,79.2008
Block 4  October 3 to December 31 2024.xls,RoomSales,650,2024-10-03,2024-12-31,60,2024-11-21,0.4833,29,29,0,0,0,5,55,3597.77,124.061,65.414,3597.77,124.061,65.414
Block 4  October 3 to December 31 2024.xls,RoomSales,663,2024-10-03,2024-12-31,60,2024-11-22,0.8333,50,46,4,0,0,1,59,6926.59,138.5318,117.3998,6926.59,138.5318,117.3998
Block 4  October 3 to December 31 2024.xls,RoomSales,676,2024-10-03,2024-12-31,60,2024-11-23,0.9333,56,50,6,0,2,1,59,8573.74,153.1025,145.3176,8383.34,149.7025,142.0905
Block 4  October 3 to December 31 2024.xls,RoomSales,689,2024-10-03,2024-12-31,60,2024-11-24,0.4167,25,23,2,0,0,13,47,3153.55,126.142,67.0968,3153.55,126.142,67.0968
Block 4  October 3 to December 31 2024.xls,RoomSales,702,2024-10-03,2024-12-31,60,2024-11-25,0.4167,25,25,0,0,0,9,51,2903.95,116.158,56.9402,2576.95,103.078,50.5284
Block 4  October 3 to December 31 2024.xls,RoomSales,715,2024-10-03,2024-12-31,60,2024-11-26,0.3833,23,23,0,0,0,6,54,2757.57,119.8943,51.0661,2757.57,119.8943,51.0661
Block 4  October 3 to December 31 2024.xls,RoomSales,728,2024-10-03,2024-12-31,60,2024-11-27,0.7167,43,43,0,0,0,1,59,6269.68,145.8065,106.2658,6111.27,142.1226,103.5808
Block 4  October 3 to December 31 2024.xls,RoomSales,741,2024-10-03,2024-12-31,60,2024-11-28,0.9667,58,58,0,0,0,0,60,8180.71,141.0467,136.3452,8180.71,141.0467,136.3452
Block 4  October 3 to December 31 2024.xls,RoomSales,754,2024-10-03,2024-12-31,60,2024-11-29,0.9833,59,58,1,0,0,0,60,8170.96,138.4908,136.1827,8170.96,138.4908,136.1827
Block 4  October 3 to December 31 2024.xls,RoomSales,767,2024-10-03,2024-12-31,60,2024-11-30,0.9833,59,50,9,0,0,0,60,8595.01,145.6781,143.2502,8595.01,145.6781,143.2502
Block 4  October 3 to December 31 2024.xls,RoomSales,780,2024-10-03,2024-12-31,60,2024-12-01,0.4667,28,28,0,0,0,27,33,3534.75,126.2411,107.1136,3534.75,126.2411,107.1136
Block 4  October 3 to December 31 2024.xls,RoomSales,793,2024-10-03,2024-12-31,60,2024-12-02,0.3667,22,22,0,0,0,24,36,2406.39,109.3814,66.8442,2406.39,109.3814,66.8442
Block 4  October 3 to December 31 2024.xls,RoomSales,806,2024-10-03,2024-12-31,60,2024-12-03,0.5667,34,34,0,0,0,17,43,3584.97,105.4403,83.3714,3584.97,105.4403,83.3714
Block 4  October 3 to December 31 2024.xls,RoomSales,819,2024-10-03,2024-12-31,60,2024-12-04,0.6333,38,38,0,0,4,14,46,4267.45,112.3013,92.7707,4267.45,112.3013,92.7707
Block 4  October 3 to December 31 2024.xls,RoomSales,832,2024-10-03,2024-12-31,60,2024-12-05,0.4833,29,28,1,0,1,13,47,3277.5,113.0172,69.734,3277.5,113.0172,69.734
Block 4  October 3 to December 31 2024.xls,RoomSales,845,2024-10-03,2024-12-31,60,2024-12-06,1.0,60,49,11,0,0,0,60,9027.26,150.4543,150.4543,9027.26,150.4543,150.4543
