business_date,guest_source_available,guest_arrivals_total,guest_arrival_checked_out,guest_arrival_cancelled,guest_arrival_no_show,guest_arrival_wait_list,guest_arrival_avg_rate,guest_arrival_median_rate,guest_arrival_avg_nights,guest_arrival_median_nights,guest_arrival_total_booked_room_nights,guest_arrival_avg_adults,guest_arrival_duplicate_source_occurrences,guest_arrival_checked_out_share,guest_arrival_cancelled_share,guest_arrival_no_show_share,guest_arrival_wait_list_share,guest_market_segment_bar_arrivals,guest_market_segment_corp_group_arrivals,guest_market_segment_corporate_arrivals,guest_market_segment_discount_arrivals,guest_market_segment_leisure_arrivals,guest_market_segment_local_corp_arrivals,guest_market_segment_missing_arrivals,guest_market_segment_negotiated_arrivals,guest_market_segment_package_arrivals,guest_market_segment_social_grp_arrivals,guest_market_segment_weddings_arrivals,guest_market_segment_wholesale_arrivals,guest_market_segment_wholesale_arrival_share,guest_market_segment_discount_arrival_share,guest_market_segment_weddings_arrival_share,guest_market_segment_bar_arrival_share,guest_market_segment_social_grp_arrival_share,guest_market_segment_corp_group_arrival_share,guest_market_segment_corporate_arrival_share,guest_market_segment_local_corp_arrival_share,guest_market_segment_negotiated_arrival_share,guest_market_segment_package_arrival_share,guest_market_segment_leisure_arrival_share,guest_market_segment_missing_arrival_share,guest_room_type_dksns_arrivals,guest_room_type_hkns_arrivals,guest_room_type_hkobns_arrivals,guest_room_type_kesns_arrivals,guest_room_type_kfns_arrivals,guest_room_type_kns_arrivals,guest_room_type_kobns_arrivals,guest_room_type_kssns_arrivals,guest_room_type_qqns_arrivals,guest_room_type_qqobns_arrivals,guest_room_type_kns_arrival_share,guest_room_type_qqns_arrival_share,guest_room_type_qqobns_arrival_share,guest_room_type_kfns_arrival_share,guest_room_type_kssns_arrival_share,guest_room_type_kobns_arrival_share,guest_room_type_kesns_arrival_share,guest_room_type_dksns_arrival_share,guest_room_type_hkns_arrival_share,guest_room_type_hkobns_arrival_share,guest_stay_room_nights_proxy,guest_stay_avg_rate,guest_stay_revenue_proxy,guest_stay_avg_adults
2025-06-13,1,58.0,38.0,18.0,0.0,2.0,198.073276,210.485,1.637931,2.0,95.0,1.775862,93.0,0.655172,0.310345,0.0,0.034483,5.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,4.0,15.0,22.0,0.37931,0.189655,0.258621,0.086207,0.068966,0.0,0.0,0.0,0.017241,0.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,10.0,4.0,5.0,20.0,10.0,0.172414,0.344828,0.172414,0.068966,0.086207,0.068966,0.034483,0.034483,0.0,0.017241,60,199.24,11954.4,1.783333
2025-06-14,1,46.0,34.0,10.0,1.0,1.0,200.743696,211.19,1.021739,1.0,47.0,1.782609,82.0,0.73913,0.217391,0.021739,0.021739,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,22.0,0.478261,0.282609,0.086957,0.043478,0.108696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,9.0,0.0,5.0,12.0,10.0,0.195652,0.26087,0.217391,0.130435,0.108696,0.0,0.065217,0.0,0.021739,0.0,59,195.872373,11556.47,1.762712
2025-06-15,1,19.0,15.0,4.0,0.0,0.0,129.297368,119.92,1.842105,1.0,35.0,1.631579,29.0,0.789474,0.210526,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.631579,0.263158,0.0,0.052632,0.0,0.0,0.052632,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,3.0,2.0,0.578947,0.157895,0.105263,0.0,0.0,0.052632,0.052632,0.052632,0.0,0.0,17,122.887059,2089.08,1.647059
2025-06-16,1,8.0,7.0,1.0,0.0,0.0,102.90875,102.46,2.75,1.0,22.0,1.375,16.0,0.875,0.125,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.625,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.25,0.25,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,11,105.692727,1162.62,1.363636
2025-06-17,1,21.0,16.0,5.0,0.0,0.0,120.631905,109.86,1.190476,1.0,25.0,1.809524,32.0,0.761905,0.238095,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.52381,0.47619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,3.0,2.0,2.0,0.571429,0.095238,0.095238,0.0,0.142857,0.047619,0.047619,0.0,0.0,0.0,22,125.302273,2756.65,1.636364
2025-06-18,1,6.0,5.0,1.0,0.0,0.0,140.3,132.13,1.5,1.5,9.0,2.0,13.0,0.833333,0.166667,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.333333,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.166667,0.166667,0.0,0.333333,0.0,0.166667,0.0,0.0,0.166667,13,136.086923,1769.13,1.615385
2025-06-19,1,28.0,26.0,2.0,0.0,0.0,170.074286,141.465,1.821429,2.0,51.0,1.964286,61.0,0.928571,0.071429,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.357143,0.25,0.392857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,3.0,1.0,9.0,7.0,0.142857,0.321429,0.25,0.035714,0.035714,0.107143,0.071429,0.0,0.0,0.035714,31,164.404516,5096.54,1.870968
2025-06-20,1,56.0,39.0,15.0,0.0,2.0,194.382857,211.435,1.5,1.0,84.0,1.714286,98.0,0.696429,0.267857,0.0,0.035714,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,0.357143,0.25,0.285714,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,6.0,11.0,4.0,7.0,14.0,9.0,0.196429,0.25,0.160714,0.107143,0.125,0.071429,0.035714,0.017857,0.035714,0.0,60,188.166,11289.96,1.783333
2025-06-21,1,38.0,33.0,4.0,1.0,0.0,196.753684,211.55,1.342105,1.0,51.0,1.947368,75.0,0.868421,0.105263,0.026316,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,0.552632,0.184211,0.184211,0.078947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,2.0,1.0,10.0,9.0,0.210526,0.263158,0.236842,0.131579,0.026316,0.052632,0.078947,0.0,0.0,0.0,59,190.112203,11216.62,1.898305
2025-06-22,1,13.0,10.0,3.0,0.0,0.0,125.663077,118.0,1.538462,1.0,20.0,1.615385,21.0,0.769231,0.230769,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.538462,0.384615,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,2.0,2.0,0.461538,0.153846,0.153846,0.0,0.153846,0.0,0.076923,0.0,0.0,0.0,19,165.360526,3141.85,1.842105
2025-06-23,1,13.0,12.0,0.0,1.0,0.0,129.080769,115.17,1.461538,1.0,19.0,1.692308,20.0,0.923077,0.0,0.076923,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.461538,0.461538,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,3.0,3.0,0.0,0.384615,0.230769,0.0,0.076923,0.230769,0.0,0.0,0.0,0.0,0.076923,19,146.05,2774.95,1.684211
2025-06-24,1,36.0,27.0,9.0,0.0,0.0,146.407222,128.785,1.666667,2.0,60.0,1.333333,44.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.416667,0.527778,0.0,0.027778,0.0,0.0,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,4.0,9.0,2.0,0.472222,0.25,0.055556,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0,34,157.586765,5357.95,1.441176
2025-06-25,1,26.0,17.0,7.0,2.0,0.0,157.383077,164.945,1.384615,1.0,36.0,1.423077,31.0,0.653846,0.269231,0.076923,0.0,7.0,0.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,7.0,0.269231,0.230769,0.0,0.269231,0.038462,0.0,0.0,0.0,0.076923,0.0,0.0,0.115385,0.0,1.0,0.0,3.0,5.0,7.0,3.0,2.0,4.0,1.0,0.269231,0.153846,0.038462,0.192308,0.076923,0.115385,0.115385,0.0,0.038462,0.0,36,165.259722,5949.35,1.361111
2025-06-26,1,25.0,20.0,3.0,1.0,1.0,169.4572,171.2,1.56,1.0,39.0,1.6,41.0,0.8,0.12,0.04,0.04,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.24,0.4,0.24,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,7.0,2.0,3.0,3.0,4.0,0.28,0.12,0.16,0.12,0.12,0.08,0.08,0.0,0.04,0.0,31,158.999032,4928.97,1.548387
2025-06-27,1,62.0,51.0,6.0,0.0,5.0,216.013548,225.25,1.790323,2.0,111.0,1.870968,125.0,0.822581,0.096774,0.0,0.080645,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7.0,0.112903,0.177419,0.612903,0.096774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,15.0,4.0,6.0,16.0,12.0,0.241935,0.258065,0.193548,0.064516,0.096774,0.064516,0.032258,0.016129,0.016129,0.016129,59,214.375763,12648.17,1.813559
2025-06-28,1,23.0,16.0,3.0,0.0,4.0,205.976957,212.5,1.0,1.0,23.0,1.73913,37.0,0.695652,0.130435,0.0,0.173913,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.26087,0.130435,0.521739,0.086957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,3.0,6.0,4.0,0.217391,0.26087,0.173913,0.086957,0.130435,0.043478,0.043478,0.0,0.043478,0.0,60,209.752833,12585.17,1.833333
2025-06-29,1,34.0,31.0,3.0,0.0,0.0,137.4,120.82,1.735294,1.0,59.0,1.794118,86.0,0.911765,0.088235,0.0,0.0,3.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.558824,0.294118,0.0,0.088235,0.0,0.0,0.058824,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,10.0,3.0,4.0,7.0,5.0,0.294118,0.205882,0.147059,0.029412,0.117647,0.088235,0.088235,0.029412,0.0,0.0,32,126.585312,4050.73,1.75
2025-06-30,1,14.0,14.0,0.0,0.0,0.0,116.817857,106.11,1.714286,2.0,24.0,1.785714,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.714286,0.214286,0.071429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,3.0,1.0,0.0,0.571429,0.071429,0.0,0.0,0.214286,0.071429,0.071429,0.0,0.0,0.0,25,120.2156,3005.39,1.76
2025-07-01,1,21.0,15.0,6.0,0.0,0.0,130.805714,121.15,1.809524,2.0,38.0,1.952381,36.0,0.714286,0.285714,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.47619,0.47619,0.0,0.047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,2.0,4.0,2.0,0.47619,0.190476,0.095238,0.095238,0.095238,0.0,0.047619,0.0,0.0,0.0,29,125.411034,3636.92,1.827586
2025-07-02,1,14.0,12.0,2.0,0.0,0.0,136.192143,114.24,1.928571,1.0,27.0,1.785714,26.0,0.857143,0.142857,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.642857,0.214286,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,2.0,2.0,2.0,0.428571,0.142857,0.142857,0.0,0.142857,0.0,0.142857,0.0,0.0,0.0,23,127.51913,2932.94,1.782609
2025-07-03,1,26.0,23.0,3.0,0.0,0.0,147.031154,143.59,1.5,1.0,39.0,1.807692,46.0,0.884615,0.115385,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.307692,0.615385,0.038462,0.038462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,4.0,3.0,3.0,3.0,0.346154,0.115385,0.115385,0.115385,0.115385,0.153846,0.0,0.0,0.0,0.038462,30,151.079,4532.37,1.9
2025-07-04,1,58.0,47.0,11.0,0.0,0.0,144.310517,140.58,1.689655,2.0,98.0,1.517241,100.0,0.810345,0.189655,0.0,0.0,4.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,0.482759,0.413793,0.034483,0.068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,6.0,14.0,4.0,4.0,13.0,10.0,0.241379,0.224138,0.172414,0.103448,0.068966,0.068966,0.068966,0.034483,0.017241,0.0,58,145.669483,8448.83,1.568966
2025-07-05,1,47.0,31.0,16.0,0.0,0.0,159.78617,140.58,1.702128,1.0,80.0,1.765957,77.0,0.659574,0.340426,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.595745,0.361702,0.021277,0.021277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,18.0,2.0,3.0,13.0,5.0,0.382979,0.276596,0.106383,0.042553,0.06383,0.042553,0.06383,0.0,0.021277,0.0,59,156.722373,9246.62,1.644068
2025-07-06,1,27.0,21.0,6.0,0.0,0.0,126.93,109.0,2.62963,1.0,71.0,1.851852,48.0,0.777778,0.222222,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,0.481481,0.444444,0.037037,0.0,0.0,0.0,0.0,0.0,0.037037,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,10.0,0.0,3.0,3.0,6.0,0.37037,0.111111,0.222222,0.037037,0.111111,0.0,0.111111,0.037037,0.0,0.0,32,132.82875,4250.52,1.84375
2025-07-07,1,13.0,12.0,0.0,1.0,0.0,150.623846,143.44,2.461538,2.0,32.0,1.307692,20.0,0.923077,0.0,0.076923,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.615385,0.384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,2.0,2.0,0.461538,0.153846,0.153846,0.0,0.076923,0.076923,0.076923,0.0,0.0,0.0,23,155.041739,3565.96,1.608696
2025-07-08,1,37.0,25.0,11.0,1.0,0.0,171.411622,186.0,1.945946,2.0,72.0,1.405405,49.0,0.675676,0.297297,0.027027,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.378378,0.297297,0.027027,0.297297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,1.0,4.0,12.0,4.0,0.351351,0.324324,0.108108,0.054054,0.108108,0.027027,0.027027,0.0,0.0,0.0,39,162.480513,6336.74,1.615385
2025-07-09,1,19.0,17.0,2.0,0.0,0.0,148.133158,144.8,1.421053,1.0,27.0,1.631579,33.0,0.894737,0.105263,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.421053,0.421053,0.0,0.157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,6.0,2.0,0.263158,0.315789,0.105263,0.052632,0.052632,0.105263,0.052632,0.0,0.0,0.052632,44,153.523636,6755.04,1.659091
2025-07-10,1,29.0,23.0,5.0,1.0,0.0,168.792414,159.39,2.0,2.0,58.0,1.724138,49.0,0.793103,0.172414,0.034483,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.517241,0.241379,0.206897,0.034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,1.0,3.0,10.0,4.0,0.206897,0.344828,0.137931,0.103448,0.103448,0.034483,0.034483,0.0,0.034483,0.0,45,172.795111,7775.78,1.622222
2025-07-11,1,41.0,36.0,5.0,0.0,0.0,183.192439,186.15,1.341463,1.0,55.0,1.878049,87.0,0.878049,0.121951,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.341463,0.439024,0.195122,0.02439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,10.0,3.0,5.0,9.0,6.0,0.243902,0.219512,0.146341,0.073171,0.121951,0.073171,0.073171,0.0,0.02439,0.02439,60,189.902,11394.12,1.883333
2025-07-12,1,50.0,38.0,12.0,0.0,0.0,174.5506,173.21,1.18,1.0,59.0,1.94,90.0,0.76,0.24,0.0,0.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.48,0.44,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,12.0,2.0,4.0,14.0,9.0,0.24,0.28,0.18,0.08,0.08,0.04,0.06,0.0,0.02,0.02,59,170.987627,10088.27,1.949153
2025-07-13,1,31.0,27.0,3.0,1.0,0.0,129.114839,118.0,2.032258,1.0,63.0,1.903226,52.0,0.870968,0.096774,0.032258,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.483871,0.419355,0.0,0.064516,0.0,0.0,0.0,0.0,0.032258,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,1.0,3.0,7.0,4.0,0.354839,0.225806,0.129032,0.064516,0.096774,0.032258,0.096774,0.0,0.0,0.0,30,125.312667,3759.38,1.9
2025-07-14,1,23.0,20.0,3.0,0.0,0.0,128.718696,118.0,2.173913,2.0,50.0,1.521739,31.0,0.869565,0.130435,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.652174,0.304348,0.0,0.043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,3.0,4.0,2.0,0.434783,0.173913,0.086957,0.086957,0.130435,0.0,0.086957,0.0,0.0,0.0,29,132.227241,3834.59,1.551724
2025-07-15,1,13.0,13.0,0.0,0.0,0.0,123.511538,123.66,1.307692,1.0,17.0,1.692308,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.692308,0.230769,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,3.0,0.307692,0.307692,0.230769,0.076923,0.076923,0.0,0.0,0.0,0.0,0.0,30,126.510667,3795.32,1.666667
2025-07-16,1,18.0,15.0,2.0,1.0,0.0,140.3,126.47,1.666667,1.0,30.0,1.888889,32.0,0.833333,0.111111,0.055556,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.555556,0.222222,0.055556,0.111111,0.0,0.0,0.0,0.0,0.055556,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,1.0,5.0,2.0,0.333333,0.277778,0.111111,0.0,0.055556,0.111111,0.111111,0.0,0.0,0.0,26,134.559615,3498.55,1.961538
2025-07-17,1,35.0,23.0,12.0,0.0,0.0,136.307143,122.66,1.6,1.0,56.0,1.742857,53.0,0.657143,0.342857,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,22.0,0.628571,0.2,0.114286,0.028571,0.0,0.0,0.0,0.0,0.028571,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,0.0,2.0,13.0,4.0,0.371429,0.371429,0.114286,0.028571,0.057143,0.0,0.028571,0.028571,0.0,0.0,36,137.461111,4948.6,1.861111
2025-07-18,1,58.0,50.0,8.0,0.0,0.0,195.928793,212.5,1.62069,2.0,94.0,1.827586,110.0,0.862069,0.137931,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,0.310345,0.258621,0.327586,0.103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,9.0,3.0,5.0,17.0,14.0,0.155172,0.293103,0.241379,0.103448,0.086207,0.051724,0.034483,0.0,0.017241,0.017241,60,190.960333,11457.62,1.816667
2025-07-19,1,30.0,22.0,8.0,0.0,0.0,172.340333,163.73,1.133333,1.0,34.0,1.6,49.0,0.733333,0.266667,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.6,0.166667,0.2,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,15.0,6.0,0.033333,0.5,0.2,0.133333,0.133333,0.0,0.0,0.0,0.0,0.0,60,202.282167,12136.93,1.783333
2025-07-20,1,48.0,35.0,10.0,3.0,0.0,125.10875,112.775,3.375,2.0,162.0,1.666667,76.0,0.729167,0.208333,0.0625,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.666667,0.25,0.0,0.0625,0.020833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,21.0,2.0,4.0,7.0,5.0,0.4375,0.145833,0.104167,0.083333,0.083333,0.041667,0.0625,0.020833,0.020833,0.0,37,126.121351,4666.49,1.675676
2025-07-21,1,33.0,28.0,5.0,0.0,0.0,151.11697,134.94,1.69697,1.0,56.0,1.818182,49.0,0.848485,0.151515,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.484848,0.454545,0.0,0.060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,8.0,1.0,6.0,10.0,2.0,0.242424,0.30303,0.060606,0.090909,0.181818,0.030303,0.030303,0.030303,0.030303,0.0,43,142.098605,6110.24,1.837209
2025-07-22,1,13.0,13.0,0.0,0.0,0.0,116.977692,115.38,1.769231,1.0,23.0,1.692308,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.692308,0.153846,0.076923,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,2.0,1.0,0.538462,0.153846,0.076923,0.076923,0.0,0.076923,0.076923,0.0,0.0,0.0,28,130.455714,3652.76,1.714286
2025-07-23,1,19.0,16.0,3.0,0.0,0.0,141.637895,136.8,1.315789,1.0,25.0,1.684211,32.0,0.842105,0.157895,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.473684,0.315789,0.0,0.105263,0.0,0.0,0.052632,0.0,0.052632,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,1.0,0.0,4.0,2.0,0.368421,0.210526,0.105263,0.105263,0.0,0.052632,0.105263,0.0,0.0,0.052632,32,142.651562,4564.85,1.625
2025-07-24,1,28.0,26.0,2.0,0.0,0.0,145.355,131.94,1.607143,1.0,45.0,1.785714,54.0,0.928571,0.071429,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,0.607143,0.321429,0.0,0.0,0.035714,0.0,0.0,0.0,0.035714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,2.0,4.0,8.0,3.0,0.178571,0.285714,0.107143,0.142857,0.142857,0.071429,0.0,0.035714,0.035714,0.0,42,136.640952,5738.92,1.666667
2025-07-25,1,69.0,43.0,22.0,0.0,4.0,198.21058,212.5,1.608696,2.0,111.0,1.710145,124.0,0.623188,0.318841,0.0,0.057971,7.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,20.0,0.289855,0.42029,0.15942,0.101449,0.028986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,14.0,8.0,5.0,15.0,14.0,0.202899,0.217391,0.202899,0.115942,0.072464,0.115942,0.043478,0.0,0.014493,0.014493,58,178.070345,10328.08,1.862069
2025-07-26,1,34.0,32.0,2.0,0.0,0.0,204.667059,212.5,1.117647,1.0,38.0,1.794118,68.0,0.941176,0.058824,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.294118,0.470588,0.235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,7.0,4.0,3.0,6.0,7.0,0.205882,0.176471,0.205882,0.088235,0.088235,0.117647,0.058824,0.0,0.029412,0.029412,60,194.731667,11683.9,1.833333
2025-07-27,1,29.0,23.0,5.0,1.0,0.0,115.37,106.22,2.137931,1.0,62.0,1.724138,50.0,0.793103,0.172414,0.034483,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.482759,0.482759,0.0,0.034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,0.0,3.0,8.0,4.0,0.344828,0.275862,0.137931,0.034483,0.103448,0.0,0.103448,0.0,0.0,0.0,29,128.223793,3718.49,1.793103
2025-07-28,1,22.0,18.0,4.0,0.0,0.0,154.445,160.645,1.772727,1.0,39.0,1.590909,43.0,0.818182,0.181818,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.272727,0.636364,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,3.0,5.0,3.0,0.227273,0.227273,0.136364,0.181818,0.136364,0.045455,0.0,0.0,0.045455,0.0,27,154.64963,4175.54,1.592593
